enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,last_new_job,training_hours,target
4843,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1,15,0.0
25425,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,4,1,13,0.0
30058,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,122,0.0
13033,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,2,77,0.0
28760,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,1,50,1.0
6977,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1,22,0.0
12346,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,never,18,1.0
27888,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1,70,0.0
32489,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,12,>4,4,0.0
32196,city_16,0.91,Female,No relevent experience,no_enrollment,Phd,STEM,9,>4,60,1.0
26098,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,>4,10,0.0
17624,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,3,72,0.0
28636,city_162,0.767,Male,Has relevent experience,Part time course,Graduate,STEM,11,3,36,1.0
6186,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,4,151,0.0
15932,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,126,0.0
712,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,3,3,25,1.0
22093,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1,57,0.0
28013,city_118,0.722,Male,Has relevent experience,Full time course,Graduate,STEM,5,1,36,0.0
8662,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,2,50,1.0
10458,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,3,4,0.0
16278,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,12,0.0
25539,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,2,112,0.0
27928,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,6,1,61,0.0
25505,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,2,29,0.0
1468,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,2,20,0.0
11333,city_114,0.926,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,>4,80,0.0
4529,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,6,1,14,1.0
30689,city_28,0.939,Male,Has relevent experience,Part time course,Masters,STEM,15,1,31,0.0
940,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,>4,9,0.0
15815,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1,42,0.0
26738,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1,172,0.0
26220,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,3,26,0.0
5170,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,2,13,0.0
12797,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,4,1,6,0.0
28079,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,1,1,18,0.0
285,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,2,17,0.0
24984,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,3,134,0.0
1649,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,>4,91,1.0
10244,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,Other,4,1,108,0.0
13715,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,9,1,24,0.0
31426,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,34,1.0
19500,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1,24,0.0
14162,city_90,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,11,2,108,0.0
9365,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,>4,36,0.0
5218,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1,96,0.0
6185,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,>4,133,0.0
31139,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11,2,7,0.0
9904,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,3,154,0.0
9218,city_48,0.493,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1,50,1.0
10291,city_1,0.847,Female,Has relevent experience,no_enrollment,Graduate,Other,14,2,20,0.0
15886,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,21,0.0
31016,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,2,23,0.0
10494,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1,28,0.0
32782,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,17,1,26,1.0
2449,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,9,3,14,0.0
27195,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,>4,26,0.0
29301,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,24,0.0
13263,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,>4,11,0.0
2035,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,3,51,0.0
7042,city_71,0.884,Male,No relevent experience,no_enrollment,Masters,STEM,8,2,50,0.0
32458,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,No Major,7,2,72,1.0
3778,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,No Major,14,4,80,0.0
14877,city_23,0.899,Female,Has relevent experience,no_enrollment,Masters,STEM,16,>4,50,0.0
10084,city_10,0.895,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,>4,156,1.0
11947,city_21,0.624,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,>4,36,1.0
15475,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,never,322,0.0
15523,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,5,2,92,0.0
25938,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,>4,61,0.0
9942,city_37,0.794,Male,No relevent experience,no_enrollment,Graduate,STEM,7,never,48,1.0
3200,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,4,29,0.0
7415,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,5,>4,8,0.0
19047,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1,36,0.0
27555,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1,47,0.0
11214,city_16,0.91,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,1,106,1.0
900,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,3,75,0.0
31113,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,1,4,1.0
12285,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,never,28,1.0
32226,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,12,2,47,0.0
16427,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,6,never,161,1.0
13977,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,>4,45,0.0
25932,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,1,90,0.0
10294,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,4,4,1.0
25130,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,2,61,0.0
31716,city_162,0.767,Male,No relevent experience,Full time course,Graduate,STEM,2,never,62,1.0
26292,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,2,20,0.0
10745,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,3,160,1.0
3937,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,10,1,45,0.0
31523,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1,25,0.0
414,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,>4,47,0.0
24890,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,2,1,26,0.0
693,city_61,0.913,Male,No relevent experience,no_enrollment,Masters,STEM,2,never,18,0.0
26434,city_64,0.6659999999999999,Male,No relevent experience,Part time course,Graduate,STEM,3,1,53,0.0
25830,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,36,0.0
12329,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1,24,0.0
27170,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,2,23,1.0
19627,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,4,32,0.0
11513,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,3,21,0.0
31895,city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,5,1,70,1.0
19757,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,42,0.0
9536,city_30,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,9,never,47,0.0
7307,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,51,0.0
16750,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,72,0.0
25337,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1,154,0.0
9773,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,4,94,0.0
10513,city_14,0.698,Male,No relevent experience,Full time course,Masters,STEM,2,2,9,0.0
22916,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,3,27,0.0
31176,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,>4,57,0.0
24302,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,18,2,11,0.0
23805,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,2,19,0.0
20531,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,18,>4,41,0.0
33349,city_21,0.624,Male,No relevent experience,Part time course,Graduate,STEM,2,2,20,0.0
8671,city_53,0.74,Male,Has relevent experience,no_enrollment,Masters,STEM,5,1,8,0.0
2214,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,3,89,0.0
30772,city_180,0.698,Male,No relevent experience,no_enrollment,Masters,Other,9,>4,24,0.0
12451,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,1,67,0.0
10023,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,3,6,0.0
2986,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,>20,>4,36,0.0
24461,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1,81,0.0
18545,city_20,0.7959999999999999,Male,Has relevent experience,no_enrollment,Masters,Other,4,2,7,0.0
12602,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,2,68,0.0
32621,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1,44,0.0
8199,city_100,0.887,Male,No relevent experience,Part time course,Graduate,STEM,3,1,158,0.0
30463,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1,22,0.0
19150,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,>4,6,1.0
25379,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,Humanities,2,2,30,1.0
26701,city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,>4,106,0.0
28300,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,117,1.0
4413,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,31,0.0
24300,city_84,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,2,20,0.0
22317,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1,5,0.0
32006,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,3,1,52,0.0
1824,city_158,0.7659999999999999,Female,No relevent experience,Full time course,Graduate,STEM,5,never,100,0.0
1487,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,3,15,0.0
3953,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1,42,0.0
32900,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,2,55,1.0
17567,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1,172,0.0
689,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,>4,27,1.0
26864,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,1,34,0.0
4499,city_61,0.913,Male,No relevent experience,no_enrollment,Phd,STEM,>20,2,70,0.0
29944,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,1,52,1.0
7072,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,4,167,0.0
28420,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,3,98,0.0
21317,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,>4,41,0.0
8691,city_99,0.915,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,>4,4,0.0
28400,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,6,>4,166,1.0
8307,city_100,0.887,Male,No relevent experience,no_enrollment,Graduate,No Major,>20,>4,21,0.0
29934,city_98,0.949,Male,No relevent experience,no_enrollment,Graduate,STEM,3,1,23,0.0
8543,city_70,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,6,never,23,1.0
25770,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,never,82,0.0
32722,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,>4,42,0.0
9698,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,>4,143,0.0
10105,city_45,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,9,2,8,1.0
15301,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,19,2,192,0.0
16500,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1,84,1.0
20604,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,>4,142,0.0
29237,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,1,78,0.0
5774,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,>4,11,0.0
8005,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,2,35,1.0
5293,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,6,never,151,1.0
24950,city_142,0.727,Male,No relevent experience,Part time course,Graduate,STEM,2,1,103,0.0
30305,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,>4,68,0.0
26150,city_103,0.92,Male,No relevent experience,Full time course,Graduate,Other,6,never,1,1.0
12480,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1,170,0.0
755,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,1,25,1.0
527,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1,32,0.0
2053,city_67,0.855,Female,No relevent experience,no_enrollment,Masters,STEM,13,>4,51,0.0
24958,city_13,0.8270000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1,139,0.0
27664,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1,18,0.0
6450,city_75,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,10,3,68,0.0
31446,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,>4,98,0.0
25194,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,4,20,0.0
10179,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,14,0.0
29793,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,1,48,0.0
19031,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,2,11,0.0
1228,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,18,>4,91,0.0
32864,city_16,0.91,Male,No relevent experience,Part time course,Graduate,STEM,1,1,90,1.0
12969,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,3,37,0.0
70,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1,36,0.0
30591,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1,152,1.0
14743,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,2,19,0.0
5302,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,2,23,1.0
5240,city_24,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,2,25,0.0
26431,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,Business Degree,17,>4,90,0.0
32249,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,6,1,18,1.0
10401,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,9,1,51,1.0
2357,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1,64,0.0
11971,city_123,0.738,Male,Has relevent experience,Full time course,Graduate,STEM,12,1,41,0.0
20920,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,>4,216,0.0
10690,city_64,0.6659999999999999,Female,Has relevent experience,no_enrollment,Masters,STEM,13,>4,28,1.0
29854,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,75,0.0
13679,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1,206,0.0
28005,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,1,134,0.0
32522,city_30,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,10,4,24,0.0
23284,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,3,60,1.0
29419,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,2,244,0.0
4080,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1,10,1.0
22062,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,2,94,1.0
12889,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,>4,67,1.0
13381,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,>4,95,1.0
6429,city_75,0.939,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,>4,105,0.0
2361,city_104,0.924,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,1,140,0.0
25518,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,>4,24,0.0
27371,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,10,2,87,1.0
31478,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,6,2,63,0.0
27824,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,>4,29,0.0
12236,city_117,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,4,never,21,0.0
